"DateTime","Pre Open TATAMOTORS","TATAMOTORSEQN"
"2023-02-10 10:04:37",,432.95
"2023-02-10 10:04:38",,432.9
"2023-02-10 10:04:39",,433
"2023-02-10 10:04:40",,433.1
"2023-02-10 10:04:41",,433.05
"2023-02-10 10:04:42",,433.1
"2023-02-10 10:05:13",,433
"2023-02-10 10:05:15",,432.85
"2023-02-10 10:05:16",,432.95
"2023-02-10 10:05:17",,432.85
"2023-02-10 10:05:18",,432.8
"2023-02-10 10:05:19",,432.95
"2023-02-10 10:05:20",,432.95
"2023-02-10 10:05:21",,432.95
"2023-02-10 10:05:22",,432.95
"2023-02-10 10:05:24",,432.95
"2023-02-10 10:05:25",,432.95
"2023-02-10 10:05:26",,433
"2023-02-10 10:05:27",,433
"2023-02-10 10:05:28",,432.95
"2023-02-10 10:05:29",,432.85
"2023-02-10 10:05:30",,432.9
"2023-02-10 10:05:31",,432.8
"2023-02-10 10:05:32",,432.9
"2023-02-10 10:05:33",,432.95
"2023-02-10 10:05:34",,432.75
"2023-02-10 10:05:36",,432.9
"2023-02-10 10:05:37",,432.7
"2023-02-10 10:05:38",,432.75
"2023-02-10 10:05:39",,432.85
"2023-02-10 10:05:40",,432.85
"2023-02-10 10:05:41",,433
"2023-02-10 10:05:42",,433
"2023-02-10 10:06:14",,433.25
"2023-02-10 10:06:15",,433.2
"2023-02-10 10:06:16",,433.2
"2023-02-10 10:06:17",,433.2
"2023-02-10 10:06:19",,433.2
"2023-02-10 10:06:20",,433.2
"2023-02-10 10:06:21",,433.2
"2023-02-10 10:06:22",,433.2
"2023-02-10 10:06:24",,433.1
"2023-02-10 10:06:25",,433.1
"2023-02-10 10:06:26",,433.1
"2023-02-10 10:06:27",,433.2
"2023-02-10 10:06:28",,433.1
"2023-02-10 10:06:29",,433.2
"2023-02-10 10:06:30",,433.2
"2023-02-10 10:06:31",,433.2
"2023-02-10 10:06:32",,433.2
"2023-02-10 10:06:34",,433.2
"2023-02-10 10:06:35",,433.25
"2023-02-10 10:06:36",,433.1
"2023-02-10 10:06:37",,433.1
"2023-02-10 10:06:38",,433.2
"2023-02-10 10:06:39",,433.2
"2023-02-10 10:06:40",,433.2
"2023-02-10 10:06:41",,433.2
"2023-02-10 10:06:42",,433.2
"2023-02-10 10:06:43",,433.1
"2023-02-10 10:06:45",,433.2
"2023-02-10 10:06:46",,433.2
"2023-02-10 10:06:47",,433.1
"2023-02-10 10:06:48",,433.2
"2023-02-10 10:06:50",,433.25
"2023-02-10 10:06:51",,433.2
"2023-02-10 10:06:52",,433.2
"2023-02-10 10:06:53",,433.05
"2023-02-10 10:06:54",,433.05
"2023-02-10 10:06:55",,433.05
"2023-02-10 10:06:56",,433.2
"2023-02-10 10:06:57",,433.2
"2023-02-10 10:06:58",,433.2
"2023-02-10 10:06:59",,433.1
"2023-02-10 10:07:00",,433.1
"2023-02-10 10:07:01",,433.05
"2023-02-10 10:07:02",,433.05
"2023-02-10 10:07:04",,433.2
"2023-02-10 10:07:05",,433.2
"2023-02-10 10:07:06",,433.1
"2023-02-10 10:07:07",,433.2
"2023-02-10 10:07:08",,433.15
"2023-02-10 10:07:09",,433.15
"2023-02-10 10:07:10",,433.25
"2023-02-10 10:07:12",,433.25
"2023-02-10 10:07:13",,433.15
"2023-02-10 10:07:43",,433.2
"2023-02-10 10:07:45",,433.2
"2023-02-10 10:07:46",,433.15
"2023-02-10 10:07:47",,433.2
"2023-02-10 10:07:48",,433.15
"2023-02-10 10:07:49",,433.2
"2023-02-10 10:07:50",,433.15
"2023-02-10 10:07:51",,433.2
"2023-02-10 10:07:52",,433.15
"2023-02-10 10:07:53",,433.2
"2023-02-10 10:07:54",,433.2
"2023-02-10 10:07:55",,433.15
"2023-02-10 10:07:56",,433.2
"2023-02-10 10:07:57",,433.2
"2023-02-10 10:07:58",,433.25
"2023-02-10 10:07:59",,433.25
"2023-02-10 10:08:00",,433.2
"2023-02-10 10:08:02",,433.25
"2023-02-10 10:08:03",,433.25
"2023-02-10 10:08:04",,433.2
"2023-02-10 10:08:05",,433.25
"2023-02-10 10:08:06",,433.25
"2023-02-10 10:08:07",,433.3
"2023-02-10 10:08:09",,433.3
"2023-02-10 10:08:10",,433.3
"2023-02-10 10:08:11",,433.3
"2023-02-10 10:08:12",,433.3
"2023-02-10 10:08:14",,433.25
"2023-02-10 10:08:15",,433.4
"2023-02-10 10:08:16",,433.4
"2023-02-10 10:08:17",,433.35
"2023-02-10 10:08:18",,433.4
"2023-02-10 10:08:20",,433.35
"2023-02-10 10:08:21",,433.4
"2023-02-10 10:08:22",,433.4
"2023-02-10 10:08:23",,433.4
"2023-02-10 10:08:24",,433.4
"2023-02-10 10:08:25",,433.4
"2023-02-10 10:08:26",,433.45
"2023-02-10 10:08:28",,433.5
"2023-02-10 10:08:29",,433.5
"2023-02-10 10:08:30",,433.5
"2023-02-10 10:08:31",,433.5
"2023-02-10 10:08:32",,433.35
"2023-02-10 10:08:33",,433.4
"2023-02-10 10:08:34",,433.5
"2023-02-10 10:08:35",,433.45
"2023-02-10 10:08:36",,433.45
"2023-02-10 10:08:37",,433.45
"2023-02-10 10:08:38",,433.4
"2023-02-10 10:08:39",,433.4
"2023-02-10 10:08:40",,433.5
"2023-02-10 10:08:41",,433.5
"2023-02-10 10:08:42",,433.45
"2023-02-10 10:09:13",,433.5
"2023-02-10 10:09:14",,433.4
"2023-02-10 10:09:15",,433.45
"2023-02-10 10:09:16",,433.45
"2023-02-10 10:09:17",,433.4
"2023-02-10 10:09:18",,433.5
"2023-02-10 10:09:19",,433.4
"2023-02-10 10:09:20",,433.5
"2023-02-10 10:09:21",,433.5
"2023-02-10 10:09:22",,433.4
"2023-02-10 10:09:24",,433.4
"2023-02-10 10:09:25",,433.4
"2023-02-10 10:09:26",,433.35
"2023-02-10 10:09:27",,433.25
"2023-02-10 10:09:28",,433.3
"2023-02-10 10:09:29",,433.1
"2023-02-10 10:09:31",,433.15
"2023-02-10 10:09:32",,433.25
"2023-02-10 10:09:33",,433.25
"2023-02-10 10:09:34",,433.25
"2023-02-10 10:09:35",,433.25
"2023-02-10 10:09:36",,433.25
"2023-02-10 10:09:37",,433.25
"2023-02-10 10:09:39",,433.2
"2023-02-10 10:09:40",,433.2
"2023-02-10 10:09:41",,433.2
"2023-02-10 10:09:42",,433.25
"2023-02-10 10:09:43",,433.25
"2023-02-10 10:09:45",,433.3
"2023-02-10 10:09:46",,433.15
"2023-02-10 10:09:47",,433.15
"2023-02-10 10:09:48",,433.3
"2023-02-10 10:09:49",,433.15
"2023-02-10 10:09:50",,433.25
"2023-02-10 10:09:52",,433.3
"2023-02-10 10:09:53",,433.3
"2023-02-10 10:09:54",,433.3
"2023-02-10 10:09:55",,433.3
"2023-02-10 10:09:56",,433.3
"2023-02-10 10:09:58",,433.25
"2023-02-10 10:09:59",,433.05
"2023-02-10 10:10:00",,433.15
"2023-02-10 10:10:01",,433.25
"2023-02-10 10:10:02",,433.1
"2023-02-10 10:10:03",,433.1
"2023-02-10 10:10:05",,433.1
"2023-02-10 10:10:06",,433.1
"2023-02-10 10:10:07",,433.05
"2023-02-10 10:10:08",,433.25
"2023-02-10 10:10:09",,433.1
"2023-02-10 10:10:10",,433.1
"2023-02-10 10:10:11",,433.25
"2023-02-10 10:10:12",,433.15
"2023-02-10 10:10:44",,433.2
"2023-02-10 10:10:45",,433.2
"2023-02-10 10:10:47",,433.1
"2023-02-10 10:10:48",,433.1
"2023-02-10 10:10:49",,433.15
"2023-02-10 10:10:50",,433.1
"2023-02-10 10:10:51",,433.1
"2023-02-10 10:10:52",,433.1
"2023-02-10 10:10:54",,433.1
"2023-02-10 10:10:55",,433.05
"2023-02-10 10:10:56",,433.1
"2023-02-10 10:10:57",,433.1
"2023-02-10 10:10:58",,433.1
"2023-02-10 10:10:59",,433.1
"2023-02-10 10:11:00",,433.1
"2023-02-10 10:11:02",,433.1
"2023-02-10 10:11:03",,433.1
"2023-02-10 10:11:04",,433.1
"2023-02-10 10:11:05",,433.1
"2023-02-10 10:11:06",,433.15
"2023-02-10 10:11:07",,433.15
"2023-02-10 10:11:08",,433.15
"2023-02-10 10:11:09",,433.15
"2023-02-10 10:11:10",,433.2
"2023-02-10 10:11:11",,433.1
"2023-02-10 10:11:12",,433.2
"2023-02-10 10:11:13",,433.05
"2023-02-10 10:11:14",,433.05
"2023-02-10 10:11:15",,433
"2023-02-10 10:11:16",,433
"2023-02-10 10:11:17",,433
"2023-02-10 10:11:18",,433
"2023-02-10 10:11:19",,433
"2023-02-10 10:11:20",,433.1
"2023-02-10 10:11:21",,433
"2023-02-10 10:11:22",,433
"2023-02-10 10:11:23",,433
"2023-02-10 10:11:24",,433
"2023-02-10 10:11:25",,433
"2023-02-10 10:11:26",,433
"2023-02-10 10:11:27",,433
"2023-02-10 10:11:28",,433
"2023-02-10 10:11:29",,432.95
"2023-02-10 10:11:30",,433
"2023-02-10 10:11:31",,432.95
"2023-02-10 10:11:32",,433
"2023-02-10 10:11:33",,433
"2023-02-10 10:11:34",,432.95
"2023-02-10 10:11:35",,432.95
"2023-02-10 10:11:36",,433.05
"2023-02-10 10:11:37",,433
"2023-02-10 10:11:38",,433
"2023-02-10 10:11:39",,433
"2023-02-10 10:11:40",,433.05
"2023-02-10 10:11:41",,433.05
"2023-02-10 10:11:42",,433.1
"2023-02-10 10:11:43",,433
"2023-02-10 10:12:14",,433.15
"2023-02-10 10:12:15",,433.15
"2023-02-10 10:12:16",,433.15
"2023-02-10 10:12:17",,433.05
"2023-02-10 10:12:18",,433.05
"2023-02-10 10:12:19",,433.15
"2023-02-10 10:12:20",,433.15
"2023-02-10 10:12:21",,433.15
"2023-02-10 10:12:22",,433.1
"2023-02-10 10:12:23",,433.15
"2023-02-10 10:12:24",,433.15
"2023-02-10 10:12:25",,433.15
"2023-02-10 10:12:26",,433
"2023-02-10 10:12:27",,433
"2023-02-10 10:12:28",,433.1
"2023-02-10 10:12:29",,433
"2023-02-10 10:12:30",,433.05
"2023-02-10 10:12:31",,433.05
"2023-02-10 10:12:32",,433.05
"2023-02-10 10:12:33",,433.05
"2023-02-10 10:12:34",,433.1
"2023-02-10 10:12:35",,433.1
"2023-02-10 10:12:36",,433.1
"2023-02-10 10:12:37",,433.1
"2023-02-10 10:12:38",,433.15
"2023-02-10 10:12:39",,433.15
"2023-02-10 10:12:40",,433.1
"2023-02-10 10:12:41",,433.1
"2023-02-10 10:12:42",,433.15
"2023-02-10 10:12:43",,433.15
"2023-02-10 10:13:14",,433.15
"2023-02-10 10:13:15",,433.25
"2023-02-10 10:13:16",,433.15
"2023-02-10 10:13:17",,433.15
"2023-02-10 10:13:18",,433.25
"2023-02-10 10:13:19",,433.25
"2023-02-10 10:13:20",,433.1
"2023-02-10 10:13:21",,433
"2023-02-10 10:13:22",,433.2
"2023-02-10 10:13:23",,433.15
"2023-02-10 10:13:24",,433.15
"2023-02-10 10:13:25",,433.15
"2023-02-10 10:13:26",,433.2
"2023-02-10 10:13:27",,433.2
"2023-02-10 10:13:28",,433.2
"2023-02-10 10:13:29",,433.15
"2023-02-10 10:13:30",,433
"2023-02-10 10:13:31",,433.1
"2023-02-10 10:13:32",,433.1
"2023-02-10 10:13:33",,433
"2023-02-10 10:13:34",,433
"2023-02-10 10:13:35",,433.1
"2023-02-10 10:13:36",,433.1
"2023-02-10 10:13:37",,433.1
"2023-02-10 10:13:38",,433.15
"2023-02-10 10:13:39",,433.1
"2023-02-10 10:13:40",,433.1
"2023-02-10 10:13:41",,433.15
"2023-02-10 10:13:42",,433.2
"2023-02-10 10:13:43",,433.2
"2023-02-10 10:13:44",,433.2
"2023-02-10 10:13:45",,433.2
"2023-02-10 10:13:46",,433.2
"2023-02-10 10:13:47",,433.2
"2023-02-10 10:13:48",,433.1
"2023-02-10 10:13:49",,433.1
"2023-02-10 10:13:50",,433.2
"2023-02-10 10:13:51",,433.1
"2023-02-10 10:13:52",,433.1
"2023-02-10 10:13:53",,433.2
"2023-02-10 10:13:54",,433.2
"2023-02-10 10:13:55",,433.15
"2023-02-10 10:13:56",,433.2
"2023-02-10 10:13:57",,433.2
"2023-02-10 10:13:58",,433.15
"2023-02-10 10:13:59",,433.15
"2023-02-10 10:14:00",,433.15
"2023-02-10 10:14:01",,433.2
"2023-02-10 10:14:02",,433.1
"2023-02-10 10:14:03",,433.1
"2023-02-10 10:14:04",,433.1
"2023-02-10 10:14:05",,433.05
"2023-02-10 10:14:06",,433.1
"2023-02-10 10:14:07",,433.1
"2023-02-10 10:14:08",,433.15
"2023-02-10 10:14:09",,433.15
"2023-02-10 10:14:10",,433.15
"2023-02-10 10:14:11",,433.1
"2023-02-10 10:14:12",,433.1
"2023-02-10 10:14:13",,433.15
"2023-02-10 10:14:14",,433.15
"2023-02-10 10:14:15",,433.1
"2023-02-10 10:14:16",,433
"2023-02-10 10:14:17",,433.1
"2023-02-10 10:14:18",,433.1
"2023-02-10 10:14:19",,433.1
"2023-02-10 10:14:20",,433.2
"2023-02-10 10:14:21",,433.15
"2023-02-10 10:14:22",,433.2
"2023-02-10 10:14:23",,433.05
"2023-02-10 10:14:24",,433.2
"2023-02-10 10:14:25",,433.2
"2023-02-10 10:14:26",,433.2
"2023-02-10 10:14:27",,433.2
"2023-02-10 10:14:29",,433.15
"2023-02-10 10:14:30",,433.15
"2023-02-10 10:14:31",,433.15
"2023-02-10 10:14:32",,433.1
"2023-02-10 10:14:34",,433.1
"2023-02-10 10:14:35",,433.15
"2023-02-10 10:14:36",,433.1
"2023-02-10 10:14:37",,433.1
"2023-02-10 10:14:38",,433.1
"2023-02-10 10:14:39",,433.15
"2023-02-10 10:14:40",,433.15
"2023-02-10 10:14:41",,433.15
"2023-02-10 10:14:43",,433.15
"2023-02-10 10:15:13",,433.2
"2023-02-10 10:15:14",,433.15
"2023-02-10 10:15:16",,433.15
"2023-02-10 10:15:17",,433.15
"2023-02-10 10:15:18",,433.2
"2023-02-10 10:15:19",,433.05
"2023-02-10 10:15:20",,433.05
"2023-02-10 10:15:21",,433.15
"2023-02-10 10:15:22",,433.15
"2023-02-10 10:15:24",,433.15
"2023-02-10 10:15:25",,433.15
"2023-02-10 10:15:26",,433.15
"2023-02-10 10:15:27",,433.05
"2023-02-10 10:15:28",,433.15
"2023-02-10 10:15:29",,433.05
"2023-02-10 10:15:31",,433.05
"2023-02-10 10:15:32",,433
"2023-02-10 10:15:33",,433.05
"2023-02-10 10:15:34",,432.95
"2023-02-10 10:15:35",,433.05
"2023-02-10 10:15:36",,433
"2023-02-10 10:15:37",,433
"2023-02-10 10:15:38",,432.95
"2023-02-10 10:15:40",,433
"2023-02-10 10:15:41",,433
"2023-02-10 10:15:42",,432.9
"2023-02-10 10:16:14",,432.95
"2023-02-10 10:16:15",,433.05
"2023-02-10 10:16:16",,433.1
"2023-02-10 10:16:17",,433.1
"2023-02-10 10:16:18",,433.05
"2023-02-10 10:16:19",,433.1
"2023-02-10 10:16:21",,433.2
"2023-02-10 10:16:22",,433.05
"2023-02-10 10:16:23",,433.2
"2023-02-10 10:16:24",,433.05
"2023-02-10 10:16:26",,433.2
"2023-02-10 10:16:27",,433.2
"2023-02-10 10:16:28",,433.2
"2023-02-10 10:16:29",,433.1
"2023-02-10 10:16:30",,433.2
"2023-02-10 10:16:32",,433.15
"2023-02-10 10:16:33",,433.15
"2023-02-10 10:16:34",,433.1
"2023-02-10 10:16:35",,433.1
"2023-02-10 10:16:37",,433.1
"2023-02-10 10:16:38",,433.05
"2023-02-10 10:16:39",,433.2
"2023-02-10 10:16:40",,433.1
"2023-02-10 10:16:41",,433.05
"2023-02-10 10:16:43",,433.05
"2023-02-10 10:17:13",,433.1
"2023-02-10 10:17:14",,433.1
"2023-02-10 10:17:15",,433.1
"2023-02-10 10:17:16",,433.1
"2023-02-10 10:17:18",,433.1
"2023-02-10 10:17:20",,433.2
"2023-02-10 10:17:21",,433.1
"2023-02-10 10:17:22",,433.1
"2023-02-10 10:17:23",,433.1
"2023-02-10 10:17:24",,433.1
"2023-02-10 10:17:25",,433.2
"2023-02-10 10:17:26",,433.2
"2023-02-10 10:17:28",,433.2
"2023-02-10 10:17:29",,433.1
"2023-02-10 10:17:30",,433.1
"2023-02-10 10:17:31",,433.2
"2023-02-10 10:17:33",,433.2
"2023-02-10 10:17:34",,433.2
"2023-02-10 10:17:35",,433.2
"2023-02-10 10:17:36",,433.1
"2023-02-10 10:17:37",,433.2
"2023-02-10 10:17:39",,433.2
"2023-02-10 10:17:40",,433.2
"2023-02-10 10:17:41",,433.2
"2023-02-10 10:17:42",,433.1
"2023-02-10 10:18:14",,433.2
"2023-02-10 10:18:15",,433.25
"2023-02-10 10:18:16",,433.2
"2023-02-10 10:18:18",,433.25
"2023-02-10 10:18:19",,433.3
"2023-02-10 10:18:20",,433.3
"2023-02-10 10:18:21",,433.3
"2023-02-10 10:18:23",,433.25
"2023-02-10 10:18:24",,433.25
"2023-02-10 10:18:25",,433.25
"2023-02-10 10:18:26",,433.3
"2023-02-10 10:18:27",,433.25
"2023-02-10 10:18:28",,433.25
"2023-02-10 10:18:29",,433.3
"2023-02-10 10:18:30",,433.35
"2023-02-10 10:18:31",,433.3
"2023-02-10 10:18:33",,433.25
"2023-02-10 10:18:34",,433.4
"2023-02-10 10:18:35",,433.3
"2023-02-10 10:18:36",,433.4
"2023-02-10 10:18:37",,433.4
"2023-02-10 10:18:39",,433.45
"2023-02-10 10:18:40",,433.45
"2023-02-10 10:18:41",,433.3
"2023-02-10 10:18:42",,433.3
"2023-02-10 10:19:14",,433.05
"2023-02-10 10:19:15",,433.05
"2023-02-10 10:19:16",,433
"2023-02-10 10:19:17",,433.1
"2023-02-10 10:19:18",,433.1
"2023-02-10 10:19:20",,433.1
"2023-02-10 10:19:21",,433.1
"2023-02-10 10:19:22",,433.05
"2023-02-10 10:19:23",,433.05
"2023-02-10 10:19:24",,433.05
"2023-02-10 10:19:25",,433.05
"2023-02-10 10:19:26",,433.05
"2023-02-10 10:19:27",,433.05
"2023-02-10 10:19:29",,433.05
"2023-02-10 10:19:30",,433.1
"2023-02-10 10:19:31",,433.05
"2023-02-10 10:19:32",,433.1
"2023-02-10 10:19:33",,433.1
"2023-02-10 10:19:34",,433.1
"2023-02-10 10:19:36",,433.05
"2023-02-10 10:19:37",,433.05
"2023-02-10 10:19:38",,433.05
"2023-02-10 10:19:39",,433.05
"2023-02-10 10:19:40",,433.05
"2023-02-10 10:19:41",,433.05
"2023-02-10 10:19:42",,433.05
"2023-02-10 10:20:13",,433.25
"2023-02-10 10:20:14",,433.05
"2023-02-10 10:20:15",,433.2
"2023-02-10 10:20:16",,433.15
"2023-02-10 10:20:17",,433.15
"2023-02-10 10:20:18",,433.05
"2023-02-10 10:20:20",,433.2
"2023-02-10 10:20:21",,433.2
"2023-02-10 10:20:22",,433.15
"2023-02-10 10:20:23",,433.15
"2023-02-10 10:20:24",,433.15
"2023-02-10 10:20:25",,433.25
"2023-02-10 10:20:26",,433.15
"2023-02-10 10:20:27",,433.2
"2023-02-10 10:20:28",,433.2
"2023-02-10 10:20:29",,433.2
"2023-02-10 10:20:30",,433.15
"2023-02-10 10:20:31",,433.15
"2023-02-10 10:20:32",,433.05
"2023-02-10 10:20:33",,433.05
"2023-02-10 10:20:34",,433.05
"2023-02-10 10:20:35",,433.05
"2023-02-10 10:20:36",,433.1
"2023-02-10 10:20:37",,433
"2023-02-10 10:20:38",,433
"2023-02-10 10:20:39",,433.1
"2023-02-10 10:20:40",,433
"2023-02-10 10:20:41",,432.9
"2023-02-10 10:20:42",,433
"2023-02-10 10:21:13",,432.95
"2023-02-10 10:21:14",,432.95
"2023-02-10 10:21:15",,432.95
"2023-02-10 10:21:16",,432.95
"2023-02-10 10:21:18",,432.95
"2023-02-10 10:21:19",,432.8
"2023-02-10 10:21:20",,432.85
"2023-02-10 10:21:21",,433
"2023-02-10 10:21:22",,432.95
"2023-02-10 10:21:24",,432.95
"2023-02-10 10:21:25",,432.95
"2023-02-10 10:21:27",,433
"2023-02-10 10:21:28",,433
"2023-02-10 10:21:30",,433
"2023-02-10 10:21:31",,433
"2023-02-10 10:21:32",,433
"2023-02-10 10:21:33",,433
"2023-02-10 10:21:34",,432.95
"2023-02-10 10:21:35",,432.8
"2023-02-10 10:21:36",,432.9
"2023-02-10 10:21:37",,432.9
"2023-02-10 10:21:38",,432.9
"2023-02-10 10:21:39",,432.95
"2023-02-10 10:21:40",,432.95
"2023-02-10 10:21:41",,432.95
"2023-02-10 10:21:42",,433
"2023-02-10 10:22:14",,433.1
"2023-02-10 10:22:15",,432.9
"2023-02-10 10:22:16",,432.9
"2023-02-10 10:22:17",,433.1
"2023-02-10 10:22:18",,432.9
"2023-02-10 10:22:19",,433.1
"2023-02-10 10:22:20",,432.95
"2023-02-10 10:22:21",,432.95
"2023-02-10 10:22:22",,433.05
"2023-02-10 10:22:23",,432.9
"2023-02-10 10:22:24",,432.85
"2023-02-10 10:22:25",,433
"2023-02-10 10:22:26",,433.05
"2023-02-10 10:22:27",,433.1
"2023-02-10 10:22:29",,433.1
"2023-02-10 10:22:30",,433.05
"2023-02-10 10:22:31",,433.1
"2023-02-10 10:22:32",,432.85
"2023-02-10 10:22:33",,433.1
"2023-02-10 10:22:34",,433
"2023-02-10 10:22:36",,432.9
"2023-02-10 10:22:37",,432.9
"2023-02-10 10:22:38",,433
"2023-02-10 10:22:39",,433
"2023-02-10 10:22:40",,432.95
"2023-02-10 10:22:41",,432.95
"2023-02-10 10:22:42",,432.95
"2023-02-10 10:23:13",,433.05
"2023-02-10 10:23:15",,433.1
"2023-02-10 10:23:16",,433.1
"2023-02-10 10:23:17",,433.25
"2023-02-10 10:23:18",,433.25
"2023-02-10 10:23:19",,433.15
"2023-02-10 10:23:20",,433.25
"2023-02-10 10:23:21",,433.15
"2023-02-10 10:23:22",,433.15
"2023-02-10 10:23:23",,433.25
"2023-02-10 10:23:24",,433.2
"2023-02-10 10:23:25",,433.3
"2023-02-10 10:23:26",,433.3
"2023-02-10 10:23:27",,433.3
"2023-02-10 10:23:28",,433.3
"2023-02-10 10:23:29",,433.2
"2023-02-10 10:23:30",,433.25
"2023-02-10 10:23:32",,433.2
"2023-02-10 10:23:33",,433.25
"2023-02-10 10:23:34",,433.45
"2023-02-10 10:23:35",,433.45
"2023-02-10 10:23:37",,433.45
"2023-02-10 10:23:39",,433.45
"2023-02-10 10:23:40",,433.4
"2023-02-10 10:23:41",,433.25
"2023-02-10 10:23:42",,433.4
"2023-02-10 10:23:43",,433.25
"2023-02-10 10:24:14",,433.45
"2023-02-10 10:24:15",,433.45
"2023-02-10 10:24:16",,433.45
"2023-02-10 10:24:17",,433.45
"2023-02-10 10:24:18",,433.45
"2023-02-10 10:24:19",,433.4
"2023-02-10 10:24:20",,433.45
"2023-02-10 10:24:21",,433.45
"2023-02-10 10:24:22",,433.45
"2023-02-10 10:24:23",,433.4
"2023-02-10 10:24:24",,433.35
"2023-02-10 10:24:25",,433.3
"2023-02-10 10:24:26",,433.3
"2023-02-10 10:24:27",,433.3
"2023-02-10 10:24:28",,433.3
"2023-02-10 10:24:29",,433.3
"2023-02-10 10:24:30",,433.3
"2023-02-10 10:24:31",,433.3
"2023-02-10 10:24:32",,433.4
"2023-02-10 10:24:34",,433.4
"2023-02-10 10:24:35",,433.3
"2023-02-10 10:24:36",,433.2
"2023-02-10 10:24:37",,433.4
"2023-02-10 10:24:38",,433.4
"2023-02-10 10:24:39",,433.4
"2023-02-10 10:24:40",,433.45
"2023-02-10 10:24:41",,433.45
"2023-02-10 10:24:42",,433.25
"2023-02-10 10:24:43",,433.3
"2023-02-10 10:25:14",,433.3
"2023-02-10 10:25:15",,433.4
"2023-02-10 10:25:16",,433.4
"2023-02-10 10:25:17",,433.45
"2023-02-10 10:25:18",,433.45
"2023-02-10 10:25:19",,433.45
"2023-02-10 10:25:20",,433.45
"2023-02-10 10:25:21",,433.4
"2023-02-10 10:25:22",,433.45
"2023-02-10 10:25:23",,433.4
"2023-02-10 10:25:24",,433.4
"2023-02-10 10:25:25",,433.4
"2023-02-10 10:25:26",,433.45
"2023-02-10 10:25:27",,433.45
"2023-02-10 10:25:28",,433.45
"2023-02-10 10:25:29",,433.45
"2023-02-10 10:25:30",,433.4
"2023-02-10 10:25:32",,433.35
"2023-02-10 10:25:33",,433.4
"2023-02-10 10:25:34",,433.4
"2023-02-10 10:25:35",,433.35
"2023-02-10 10:25:36",,433.35
"2023-02-10 10:25:37",,433.25
"2023-02-10 10:25:38",,433.25
"2023-02-10 10:25:39",,433.35
"2023-02-10 10:25:40",,433.4
"2023-02-10 10:25:41",,433.4
"2023-02-10 10:25:43",,433.3
"2023-02-10 10:26:13",,433.2
"2023-02-10 10:26:14",,433.3
"2023-02-10 10:26:15",,433.3
"2023-02-10 10:26:16",,433.3
"2023-02-10 10:26:18",,433.1
"2023-02-10 10:26:19",,433.1
"2023-02-10 10:26:20",,433.25
"2023-02-10 10:26:21",,433.25
"2023-02-10 10:26:22",,433.3
"2023-02-10 10:26:23",,433.3
"2023-02-10 10:26:24",,433.25
"2023-02-10 10:26:25",,433.3
"2023-02-10 10:26:26",,433.3
"2023-02-10 10:26:27",,433.2
"2023-02-10 10:26:28",,433.2
"2023-02-10 10:26:29",,433.3
"2023-02-10 10:26:30",,433.3
"2023-02-10 10:26:31",,433.25
"2023-02-10 10:26:32",,433.3
"2023-02-10 10:26:33",,433.25
"2023-02-10 10:26:34",,433.3
"2023-02-10 10:26:35",,433.3
"2023-02-10 10:26:36",,433.2
"2023-02-10 10:26:37",,433.2
"2023-02-10 10:26:38",,433.3
"2023-02-10 10:26:39",,433.25
"2023-02-10 10:26:41",,433.3
"2023-02-10 10:26:42",,433.25
"2023-02-10 10:26:43",,433.25
"2023-02-10 10:27:14",,433.45
"2023-02-10 10:27:15",,433.3
"2023-02-10 10:27:16",,433.3
"2023-02-10 10:27:17",,433.45
"2023-02-10 10:27:18",,433.35
"2023-02-10 10:27:19",,433.45
"2023-02-10 10:27:20",,433.45
"2023-02-10 10:27:22",,433.45
"2023-02-10 10:27:23",,433.4
"2023-02-10 10:27:24",,433.4
"2023-02-10 10:27:25",,433.45
"2023-02-10 10:27:26",,433.4
"2023-02-10 10:27:27",,433.4
"2023-02-10 10:27:28",,433.4
"2023-02-10 10:27:29",,433.45
"2023-02-10 10:27:30",,433.4
"2023-02-10 10:27:31",,433.4
"2023-02-10 10:27:32",,433.4
"2023-02-10 10:27:33",,433.4
"2023-02-10 10:27:34",,433.45
"2023-02-10 10:27:35",,433.45
"2023-02-10 10:27:36",,433.45
"2023-02-10 10:27:37",,433.45
"2023-02-10 10:27:38",,433.45
"2023-02-10 10:27:39",,433.45
"2023-02-10 10:27:40",,433.45
"2023-02-10 10:27:41",,433.45
"2023-02-10 10:27:42",,433.4
"2023-02-10 10:27:43",,433.4
"2023-02-10 10:27:44",,433.45
"2023-02-10 10:27:45",,433.4
"2023-02-10 10:27:46",,433.4
"2023-02-10 10:27:48",,433.4
"2023-02-10 10:27:49",,433.45
"2023-02-10 10:27:50",,433.45
"2023-02-10 10:27:51",,433.45
"2023-02-10 10:27:52",,433.45
"2023-02-10 10:27:53",,433.45
"2023-02-10 10:27:54",,433.4
"2023-02-10 10:27:55",,433.45
"2023-02-10 10:27:56",,433.45
"2023-02-10 10:27:57",,433.4
"2023-02-10 10:27:58",,433.7
"2023-02-10 10:27:59",,433.7
"2023-02-10 10:28:00",,433.7
"2023-02-10 10:28:01",,433.7
"2023-02-10 10:28:02",,433.7
"2023-02-10 10:28:03",,433.7
"2023-02-10 10:28:04",,433.7
"2023-02-10 10:28:05",,433.8
"2023-02-10 10:28:06",,433.8
"2023-02-10 10:28:07",,433.8
