"DateTime","Pre Open RELIANCE","RELIANCEEQN"
"2023-02-17 10:05:07",,2437.65
"2023-02-17 10:05:09",,2438
"2023-02-17 10:05:11",,2436.95
"2023-02-17 10:05:12",,2437.05
"2023-02-17 10:05:13",,2437.85
"2023-02-17 10:05:45",,2436.6
"2023-02-17 10:05:46",,2436.5
"2023-02-17 10:05:47",,2436.55
"2023-02-17 10:05:48",,2435.2
"2023-02-17 10:05:49",,2435.2
"2023-02-17 10:05:51",,2435.9
"2023-02-17 10:05:53",,2435.8
"2023-02-17 10:05:54",,2435.55
"2023-02-17 10:05:55",,2435.45
"2023-02-17 10:05:56",,2435.25
"2023-02-17 10:05:57",,2435.25
"2023-02-17 10:05:59",,2435.65
"2023-02-17 10:06:00",,2435.25
"2023-02-17 10:06:01",,2435.15
"2023-02-17 10:06:02",,2435.1
"2023-02-17 10:06:04",,2435.1
"2023-02-17 10:06:05",,2436.4
"2023-02-17 10:06:06",,2437
"2023-02-17 10:06:07",,2437.2
"2023-02-17 10:06:08",,2435.6
"2023-02-17 10:06:10",,2436.2
"2023-02-17 10:06:11",,2436.75
"2023-02-17 10:06:12",,2436.25
"2023-02-17 10:06:13",,2437
"2023-02-17 10:06:45",,2437.4
"2023-02-17 10:06:46",,2436.75
"2023-02-17 10:06:47",,2436.95
"2023-02-17 10:06:49",,2436.95
"2023-02-17 10:06:50",,2436.35
"2023-02-17 10:06:51",,2436.25
"2023-02-17 10:06:52",,2436.6
"2023-02-17 10:06:54",,2436.15
"2023-02-17 10:06:55",,2436
"2023-02-17 10:06:56",,2436.6
"2023-02-17 10:06:58",,2436.75
"2023-02-17 10:07:00",,2435.9
"2023-02-17 10:07:01",,2435.9
"2023-02-17 10:07:02",,2435.55
"2023-02-17 10:07:03",,2436.25
"2023-02-17 10:07:04",,2436.5
"2023-02-17 10:07:06",,2437
"2023-02-17 10:07:07",,2435.75
"2023-02-17 10:07:08",,2435.9
"2023-02-17 10:07:09",,2436.8
"2023-02-17 10:07:10",,2436.8
"2023-02-17 10:07:11",,2436
"2023-02-17 10:07:13",,2436
"2023-02-17 10:07:14",,2435.85
"2023-02-17 10:07:45",,2435.85
"2023-02-17 10:07:46",,2436.2
"2023-02-17 10:07:48",,2436.2
"2023-02-17 10:07:49",,2436.5
"2023-02-17 10:07:50",,2436.5
"2023-02-17 10:07:51",,2437
"2023-02-17 10:07:52",,2437
"2023-02-17 10:07:54",,2436.4
"2023-02-17 10:07:55",,2437
"2023-02-17 10:07:56",,2437
"2023-02-17 10:07:57",,2436.3
"2023-02-17 10:07:58",,2436.35
"2023-02-17 10:08:00",,2436.2
"2023-02-17 10:08:01",,2436.5
"2023-02-17 10:08:02",,2436.5
"2023-02-17 10:08:03",,2436.85
"2023-02-17 10:08:05",,2436.9
"2023-02-17 10:08:06",,2437
"2023-02-17 10:08:07",,2436.5
"2023-02-17 10:08:08",,2436.5
"2023-02-17 10:08:09",,2436.5
"2023-02-17 10:08:10",,2436.2
"2023-02-17 10:08:11",,2436.5
"2023-02-17 10:08:12",,2436.3
"2023-02-17 10:08:13",,2436
"2023-02-17 10:08:44",,2437
"2023-02-17 10:08:45",,2436.05
"2023-02-17 10:08:47",,2436.05
"2023-02-17 10:08:48",,2436.1
"2023-02-17 10:08:49",,2436.05
"2023-02-17 10:08:50",,2436.05
"2023-02-17 10:08:51",,2437.1
"2023-02-17 10:08:53",,2436.1
"2023-02-17 10:08:54",,2436.5
"2023-02-17 10:08:55",,2436.5
"2023-02-17 10:08:56",,2436.5
"2023-02-17 10:08:57",,2436.5
"2023-02-17 10:08:58",,2436.95
"2023-02-17 10:09:00",,2436.8
"2023-02-17 10:09:01",,2436.05
"2023-02-17 10:09:02",,2436.6
"2023-02-17 10:09:03",,2436.6
"2023-02-17 10:09:04",,2436.6
"2023-02-17 10:09:05",,2437
"2023-02-17 10:09:06",,2436.05
"2023-02-17 10:09:08",,2436.8
"2023-02-17 10:09:09",,2437
"2023-02-17 10:09:10",,2436.8
"2023-02-17 10:09:11",,2437.35
"2023-02-17 10:09:12",,2437.1
"2023-02-17 10:09:13",,2437.1
"2023-02-17 10:09:45",,2436.8
"2023-02-17 10:09:46",,2436.35
"2023-02-17 10:09:47",,2436.35
"2023-02-17 10:09:48",,2436.35
"2023-02-17 10:09:50",,2436.35
"2023-02-17 10:09:51",,2436.85
"2023-02-17 10:09:52",,2436.9
"2023-02-17 10:09:53",,2436.4
"2023-02-17 10:09:54",,2436.4
"2023-02-17 10:09:55",,2436.4
"2023-02-17 10:09:56",,2436.4
"2023-02-17 10:09:57",,2436.4
"2023-02-17 10:09:58",,2436.1
"2023-02-17 10:10:00",,2436.5
"2023-02-17 10:10:01",,2436.1
"2023-02-17 10:10:02",,2436.3
"2023-02-17 10:10:03",,2436.3
"2023-02-17 10:10:05",,2436.9
"2023-02-17 10:10:06",,2436.3
"2023-02-17 10:10:07",,2436.2
"2023-02-17 10:10:08",,2436.9
"2023-02-17 10:10:09",,2436.9
"2023-02-17 10:10:10",,2436.9
"2023-02-17 10:10:11",,2437.5
"2023-02-17 10:10:12",,2436.85
"2023-02-17 10:10:13",,2437.95
"2023-02-17 10:10:45",,2437.15
"2023-02-17 10:10:46",,2437.5
"2023-02-17 10:10:47",,2437.25
"2023-02-17 10:10:48",,2437.35
"2023-02-17 10:10:49",,2437.95
"2023-02-17 10:10:50",,2437.95
"2023-02-17 10:10:52",,2437.95
"2023-02-17 10:10:53",,2437.9
"2023-02-17 10:10:54",,2437.9
"2023-02-17 10:10:55",,2437.95
"2023-02-17 10:10:56",,2437.55
"2023-02-17 10:10:57",,2438.45
"2023-02-17 10:10:58",,2438.4
"2023-02-17 10:10:59",,2438.75
"2023-02-17 10:11:00",,2438.75
"2023-02-17 10:11:01",,2439.2
"2023-02-17 10:11:02",,2439
"2023-02-17 10:11:03",,2438.95
"2023-02-17 10:11:04",,2439
"2023-02-17 10:11:05",,2439.3
"2023-02-17 10:11:06",,2439.3
"2023-02-17 10:11:07",,2438.55
"2023-02-17 10:11:08",,2439.3
"2023-02-17 10:11:09",,2438.55
"2023-02-17 10:11:10",,2438.55
"2023-02-17 10:11:11",,2438.05
"2023-02-17 10:11:12",,2438.5
"2023-02-17 10:11:13",,2438.25
"2023-02-17 10:11:14",,2438.3
"2023-02-17 10:11:44",,2438.8
"2023-02-17 10:11:45",,2438.8
"2023-02-17 10:11:46",,2438.8
"2023-02-17 10:11:47",,2438.65
"2023-02-17 10:11:48",,2438.8
"2023-02-17 10:11:49",,2438.65
"2023-02-17 10:11:50",,2438.6
"2023-02-17 10:11:51",,2438.8
"2023-02-17 10:11:52",,2438.3
"2023-02-17 10:11:53",,2437.95
"2023-02-17 10:11:54",,2437.95
"2023-02-17 10:11:55",,2437.5
"2023-02-17 10:11:56",,2438.05
"2023-02-17 10:11:57",,2437.2
"2023-02-17 10:11:58",,2437.2
"2023-02-17 10:11:59",,2437.3
"2023-02-17 10:12:00",,2437
"2023-02-17 10:12:01",,2436.2
"2023-02-17 10:12:02",,2436.1
"2023-02-17 10:12:03",,2436.5
"2023-02-17 10:12:04",,2436.05
"2023-02-17 10:12:05",,2436.5
"2023-02-17 10:12:06",,2437.6
"2023-02-17 10:12:07",,2437.6
"2023-02-17 10:12:08",,2437.65
"2023-02-17 10:12:09",,2437.65
"2023-02-17 10:12:10",,2437
"2023-02-17 10:12:11",,2437.65
"2023-02-17 10:12:12",,2436.95
"2023-02-17 10:12:13",,2437.4
"2023-02-17 10:12:45",,2436.65
"2023-02-17 10:12:46",,2436.65
"2023-02-17 10:12:47",,2436.65
"2023-02-17 10:12:48",,2436.65
"2023-02-17 10:12:49",,2436.65
"2023-02-17 10:12:50",,2436.6
"2023-02-17 10:12:51",,2436.65
"2023-02-17 10:12:52",,2436.1
"2023-02-17 10:12:53",,2436.1
"2023-02-17 10:12:54",,2436.6
"2023-02-17 10:12:55",,2436.1
"2023-02-17 10:12:56",,2436.1
"2023-02-17 10:12:57",,2436.4
"2023-02-17 10:12:58",,2436.4
"2023-02-17 10:12:59",,2436.4
"2023-02-17 10:13:00",,2436.1
"2023-02-17 10:13:01",,2436.15
"2023-02-17 10:13:02",,2436.1
"2023-02-17 10:13:03",,2436.25
"2023-02-17 10:13:04",,2436.1
"2023-02-17 10:13:05",,2436.1
"2023-02-17 10:13:06",,2436.1
"2023-02-17 10:13:07",,2436.25
"2023-02-17 10:13:08",,2436.1
"2023-02-17 10:13:09",,2436.15
"2023-02-17 10:13:10",,2436.15
"2023-02-17 10:13:11",,2436.15
"2023-02-17 10:13:12",,2436.15
"2023-02-17 10:13:13",,2436.1
"2023-02-17 10:13:14",,2436.15
"2023-02-17 10:13:45",,2436.25
"2023-02-17 10:13:46",,2436.35
"2023-02-17 10:13:47",,2436.1
"2023-02-17 10:13:48",,2436.15
"2023-02-17 10:13:49",,2436.15
"2023-02-17 10:13:50",,2436.15
"2023-02-17 10:13:51",,2436.15
"2023-02-17 10:13:52",,2436.3
"2023-02-17 10:13:53",,2436.05
"2023-02-17 10:13:54",,2436.4
"2023-02-17 10:13:55",,2436.05
"2023-02-17 10:13:56",,2436.1
"2023-02-17 10:13:57",,2436.1
"2023-02-17 10:13:58",,2436.35
"2023-02-17 10:13:59",,2436.45
"2023-02-17 10:14:00",,2436.05
"2023-02-17 10:14:01",,2436.1
"2023-02-17 10:14:02",,2436.1
"2023-02-17 10:14:03",,2436.05
"2023-02-17 10:14:04",,2436.05
"2023-02-17 10:14:05",,2436.05
"2023-02-17 10:14:06",,2436.35
"2023-02-17 10:14:07",,2436.75
"2023-02-17 10:14:08",,2436.75
"2023-02-17 10:14:09",,2436.2
"2023-02-17 10:14:10",,2437
"2023-02-17 10:14:11",,2436.15
"2023-02-17 10:14:12",,2436.35
"2023-02-17 10:14:13",,2436.45
"2023-02-17 10:14:14",,2436.15
"2023-02-17 10:14:45",,2436
"2023-02-17 10:14:46",,2436.15
"2023-02-17 10:14:47",,2436
"2023-02-17 10:14:48",,2436
"2023-02-17 10:14:49",,2436
"2023-02-17 10:14:51",,2436
"2023-02-17 10:14:52",,2435.95
"2023-02-17 10:14:53",,2435.65
"2023-02-17 10:14:54",,2435.9
"2023-02-17 10:14:55",,2436
"2023-02-17 10:14:56",,2436.05
"2023-02-17 10:14:57",,2436
"2023-02-17 10:14:59",,2436.55
"2023-02-17 10:15:00",,2436.25
"2023-02-17 10:15:01",,2436.25
"2023-02-17 10:15:02",,2436.1
"2023-02-17 10:15:03",,2436.1
"2023-02-17 10:15:04",,2436.15
"2023-02-17 10:15:05",,2436.15
"2023-02-17 10:15:06",,2436.15
"2023-02-17 10:15:07",,2435.95
"2023-02-17 10:15:08",,2435.6
"2023-02-17 10:15:10",,2435.6
"2023-02-17 10:15:11",,2435.6
"2023-02-17 10:15:12",,2435.75
"2023-02-17 10:15:13",,2435.75
"2023-02-17 10:15:14",,2435.6
"2023-02-17 10:15:45",,2435.2
"2023-02-17 10:15:46",,2435.2
"2023-02-17 10:15:47",,2435.4
"2023-02-17 10:15:48",,2435.1
"2023-02-17 10:15:49",,2435.1
"2023-02-17 10:15:50",,2435.2
"2023-02-17 10:15:51",,2435.25
"2023-02-17 10:15:53",,2435.1
"2023-02-17 10:15:54",,2435.1
"2023-02-17 10:15:55",,2435.1
"2023-02-17 10:15:56",,2435.2
"2023-02-17 10:15:57",,2435.05
"2023-02-17 10:15:59",,2435.05
"2023-02-17 10:16:00",,2435
"2023-02-17 10:16:01",,2435
"2023-02-17 10:16:02",,2435
"2023-02-17 10:16:03",,2435.2
"2023-02-17 10:16:05",,2435.2
"2023-02-17 10:16:06",,2435
"2023-02-17 10:16:07",,2434.25
"2023-02-17 10:16:08",,2435
"2023-02-17 10:16:10",,2434.7
"2023-02-17 10:16:11",,2435
"2023-02-17 10:16:12",,2434.2
"2023-02-17 10:16:13",,2434.7
"2023-02-17 10:16:45",,2434.1
"2023-02-17 10:16:46",,2434.65
"2023-02-17 10:16:47",,2434.4
"2023-02-17 10:16:49",,2434.85
"2023-02-17 10:16:50",,2434.5
"2023-02-17 10:16:51",,2434.55
"2023-02-17 10:16:52",,2434.55
"2023-02-17 10:16:53",,2434.55
"2023-02-17 10:16:55",,2434.7
"2023-02-17 10:16:56",,2434.55
"2023-02-17 10:16:57",,2434.7
"2023-02-17 10:16:58",,2434.85
"2023-02-17 10:16:59",,2434.25
"2023-02-17 10:17:00",,2434.2
"2023-02-17 10:17:01",,2434.2
"2023-02-17 10:17:02",,2434.2
"2023-02-17 10:17:03",,2434.05
"2023-02-17 10:17:05",,2434.1
"2023-02-17 10:17:06",,2434.05
"2023-02-17 10:17:07",,2434.05
"2023-02-17 10:17:08",,2434.05
"2023-02-17 10:17:10",,2434
"2023-02-17 10:17:11",,2434
"2023-02-17 10:17:12",,2434.05
"2023-02-17 10:17:13",,2431.65
"2023-02-17 10:17:44",,2433.15
"2023-02-17 10:17:45",,2433
"2023-02-17 10:17:47",,2433.05
"2023-02-17 10:17:49",,2433
"2023-02-17 10:17:50",,2433
"2023-02-17 10:17:51",,2433.1
"2023-02-17 10:17:52",,2433.1
"2023-02-17 10:17:53",,2433.1
"2023-02-17 10:17:55",,2433.5
"2023-02-17 10:17:56",,2433.45
"2023-02-17 10:17:57",,2433.45
"2023-02-17 10:17:58",,2433.45
"2023-02-17 10:17:59",,2433.45
"2023-02-17 10:18:00",,2433.45
"2023-02-17 10:18:01",,2433.45
"2023-02-17 10:18:02",,2433.1
"2023-02-17 10:18:03",,2433.1
"2023-02-17 10:18:04",,2433.1
"2023-02-17 10:18:05",,2433.5
"2023-02-17 10:18:06",,2433.05
"2023-02-17 10:18:08",,2433.1
"2023-02-17 10:18:09",,2433.45
"2023-02-17 10:18:10",,2433.1
"2023-02-17 10:18:11",,2433
"2023-02-17 10:18:12",,2433.05
"2023-02-17 10:18:14",,2433.45
"2023-02-17 10:18:45",,2433.9
"2023-02-17 10:18:46",,2433.95
"2023-02-17 10:18:48",,2433.95
"2023-02-17 10:18:49",,2434
"2023-02-17 10:18:50",,2434.75
"2023-02-17 10:18:51",,2434.75
"2023-02-17 10:18:52",,2434.9
"2023-02-17 10:18:53",,2434.9
"2023-02-17 10:18:54",,2434.95
"2023-02-17 10:18:55",,2434.95
"2023-02-17 10:18:56",,2435
"2023-02-17 10:18:58",,2434.5
"2023-02-17 10:18:59",,2434.95
"2023-02-17 10:19:00",,2434.5
"2023-02-17 10:19:01",,2434.95
"2023-02-17 10:19:02",,2434.5
"2023-02-17 10:19:03",,2434.7
"2023-02-17 10:19:04",,2434.5
"2023-02-17 10:19:05",,2434.5
"2023-02-17 10:19:06",,2434.6
"2023-02-17 10:19:07",,2434.75
"2023-02-17 10:19:08",,2434.6
"2023-02-17 10:19:09",,2434.6
"2023-02-17 10:19:11",,2434.75
"2023-02-17 10:19:12",,2434.7
"2023-02-17 10:19:13",,2434.7
"2023-02-17 10:19:14",,2435
"2023-02-17 10:19:44",,2436.15
"2023-02-17 10:19:46",,2436.9
"2023-02-17 10:19:47",,2436.75
"2023-02-17 10:19:48",,2436.9
"2023-02-17 10:19:49",,2436.55
"2023-02-17 10:19:50",,2436.05
"2023-02-17 10:19:51",,2436.7
"2023-02-17 10:19:53",,2436
"2023-02-17 10:19:54",,2436
"2023-02-17 10:19:55",,2436.75
"2023-02-17 10:19:56",,2436
"2023-02-17 10:19:57",,2436
"2023-02-17 10:19:58",,2436.7
"2023-02-17 10:19:59",,2436
"2023-02-17 10:20:00",,2436.6
"2023-02-17 10:20:02",,2436.6
"2023-02-17 10:20:03",,2436.3
"2023-02-17 10:20:04",,2436.3
"2023-02-17 10:20:05",,2436.2
"2023-02-17 10:20:06",,2436.2
"2023-02-17 10:20:07",,2434.9
"2023-02-17 10:20:08",,2435.7
"2023-02-17 10:20:09",,2435.95
"2023-02-17 10:20:10",,2435.95
"2023-02-17 10:20:11",,2435.95
"2023-02-17 10:20:12",,2435.05
"2023-02-17 10:20:13",,2435
"2023-02-17 10:20:44",,2435.75
"2023-02-17 10:20:45",,2435.35
"2023-02-17 10:20:47",,2435.9
"2023-02-17 10:20:48",,2435.9
"2023-02-17 10:20:49",,2435.5
"2023-02-17 10:20:50",,2435.9
"2023-02-17 10:20:51",,2435.9
"2023-02-17 10:20:52",,2435.5
"2023-02-17 10:20:53",,2436
"2023-02-17 10:20:54",,2436
"2023-02-17 10:20:55",,2436
"2023-02-17 10:20:57",,2436
"2023-02-17 10:20:58",,2436
"2023-02-17 10:20:59",,2436
"2023-02-17 10:21:00",,2436
"2023-02-17 10:21:01",,2436
"2023-02-17 10:21:02",,2436
"2023-02-17 10:21:03",,2436
"2023-02-17 10:21:04",,2436
"2023-02-17 10:21:05",,2436.5
"2023-02-17 10:21:06",,2435.95
"2023-02-17 10:21:07",,2436.85
"2023-02-17 10:21:08",,2436.75
"2023-02-17 10:21:09",,2436.75
"2023-02-17 10:21:11",,2436.75
"2023-02-17 10:21:12",,2436.7
"2023-02-17 10:21:13",,2436.95
"2023-02-17 10:21:14",,2436.65
"2023-02-17 10:21:44",,2436.35
"2023-02-17 10:21:46",,2436.35
"2023-02-17 10:21:47",,2436.35
"2023-02-17 10:21:48",,2436.35
"2023-02-17 10:21:49",,2436.35
"2023-02-17 10:21:50",,2436.15
"2023-02-17 10:21:51",,2436.15
"2023-02-17 10:21:52",,2436.1
"2023-02-17 10:21:54",,2436.35
"2023-02-17 10:21:55",,2436.1
"2023-02-17 10:21:56",,2436.65
"2023-02-17 10:21:57",,2436.6
"2023-02-17 10:21:58",,2436.6
"2023-02-17 10:21:59",,2436.6
"2023-02-17 10:22:01",,2436.65
"2023-02-17 10:22:02",,2436.35
"2023-02-17 10:22:03",,2436.4
"2023-02-17 10:22:04",,2436.2
"2023-02-17 10:22:05",,2436.2
"2023-02-17 10:22:06",,2436.2
"2023-02-17 10:22:07",,2435.85
"2023-02-17 10:22:09",,2435.75
"2023-02-17 10:22:10",,2435.75
"2023-02-17 10:22:11",,2435.6
"2023-02-17 10:22:12",,2435.6
"2023-02-17 10:22:13",,2435.6
"2023-02-17 10:22:14",,2435.4
"2023-02-17 10:22:44",,2436.5
"2023-02-17 10:22:46",,2436.7
"2023-02-17 10:22:47",,2436.5
"2023-02-17 10:22:48",,2436.5
"2023-02-17 10:22:49",,2436.7
"2023-02-17 10:22:50",,2436.55
"2023-02-17 10:22:51",,2436.55
"2023-02-17 10:22:53",,2436.5
"2023-02-17 10:22:54",,2436.55
"2023-02-17 10:22:55",,2436.1
"2023-02-17 10:22:56",,2436.5
"2023-02-17 10:22:57",,2436.5
"2023-02-17 10:22:58",,2435.8
"2023-02-17 10:22:59",,2435.95
"2023-02-17 10:23:01",,2435.95
"2023-02-17 10:23:02",,2436
"2023-02-17 10:23:03",,2436.25
"2023-02-17 10:23:04",,2436.1
"2023-02-17 10:23:05",,2436.2
"2023-02-17 10:23:06",,2436.2
"2023-02-17 10:23:07",,2436.5
"2023-02-17 10:23:08",,2436.5
"2023-02-17 10:23:09",,2436.05
"2023-02-17 10:23:10",,2436.05
"2023-02-17 10:23:11",,2436.2
"2023-02-17 10:23:12",,2436.5
"2023-02-17 10:23:13",,2436.5
"2023-02-17 10:23:14",,2436.7
"2023-02-17 10:23:45",,2437.1
"2023-02-17 10:23:46",,2437.05
"2023-02-17 10:23:47",,2436.9
"2023-02-17 10:23:48",,2436.85
"2023-02-17 10:23:49",,2437.1
"2023-02-17 10:23:50",,2437.15
"2023-02-17 10:23:52",,2437.85
"2023-02-17 10:23:53",,2437.8
"2023-02-17 10:23:54",,2437.95
"2023-02-17 10:23:55",,2437.95
"2023-02-17 10:23:56",,2437.95
"2023-02-17 10:23:57",,2437.95
"2023-02-17 10:23:58",,2437.95
"2023-02-17 10:23:59",,2437.85
"2023-02-17 10:24:00",,2437.95
"2023-02-17 10:24:01",,2437.95
"2023-02-17 10:24:02",,2437.85
"2023-02-17 10:24:03",,2437.8
"2023-02-17 10:24:04",,2437.8
"2023-02-17 10:24:05",,2437.8
"2023-02-17 10:24:06",,2437.8
"2023-02-17 10:24:07",,2437.75
"2023-02-17 10:24:08",,2437.4
"2023-02-17 10:24:09",,2437.4
"2023-02-17 10:24:11",,2437.7
"2023-02-17 10:24:12",,2437.7
"2023-02-17 10:24:13",,2437.45
"2023-02-17 10:24:14",,2437.2
"2023-02-17 10:24:45",,2437.7
"2023-02-17 10:24:46",,2437.65
"2023-02-17 10:24:47",,2437.65
"2023-02-17 10:24:48",,2437.7
"2023-02-17 10:24:49",,2437.7
"2023-02-17 10:24:50",,2437.7
"2023-02-17 10:24:51",,2437.65
"2023-02-17 10:24:52",,2437.8
"2023-02-17 10:24:53",,2437.65
"2023-02-17 10:24:54",,2437.8
"2023-02-17 10:24:56",,2437.7
"2023-02-17 10:24:57",,2437.7
"2023-02-17 10:24:58",,2437.95
"2023-02-17 10:24:59",,2437.95
"2023-02-17 10:25:00",,2437.95
"2023-02-17 10:25:01",,2437.95
"2023-02-17 10:25:02",,2437.7
"2023-02-17 10:25:03",,2437.8
"2023-02-17 10:25:04",,2437.95
"2023-02-17 10:25:05",,2437.75
"2023-02-17 10:25:07",,2437.75
"2023-02-17 10:25:08",,2437.75
"2023-02-17 10:25:09",,2437.95
"2023-02-17 10:25:10",,2437.95
"2023-02-17 10:25:11",,2437.95
"2023-02-17 10:25:12",,2437.95
"2023-02-17 10:25:13",,2437.95
"2023-02-17 10:25:14",,2437.95
"2023-02-17 10:25:16",,2437.85
"2023-02-17 10:25:17",,2437.85
"2023-02-17 10:25:18",,2437.9
"2023-02-17 10:25:19",,2437.85
"2023-02-17 10:25:20",,2437.95
"2023-02-17 10:25:21",,2437.95
"2023-02-17 10:25:22",,2437.9
"2023-02-17 10:25:23",,2437.95
"2023-02-17 10:25:24",,2437.9
"2023-02-17 10:25:26",,2437.95
"2023-02-17 10:25:27",,2437.95
"2023-02-17 10:25:28",,2437.9
"2023-02-17 10:25:29",,2437.95
"2023-02-17 10:25:30",,2437.95
"2023-02-17 10:25:31",,2437.9
"2023-02-17 10:25:32",,2437.95
"2023-02-17 10:25:33",,2437.95
"2023-02-17 10:25:34",,2437.95
"2023-02-17 10:25:35",,2437.9
"2023-02-17 10:25:36",,2437.95
"2023-02-17 10:25:38",,2437.95
"2023-02-17 10:25:39",,2437.95
"2023-02-17 10:25:40",,2437.95
"2023-02-17 10:25:41",,2437.95
"2023-02-17 10:25:42",,2437.95
"2023-02-17 10:25:43",,2437.9
"2023-02-17 10:25:44",,2437.9
"2023-02-17 10:25:45",,2437.95
"2023-02-17 10:25:46",,2437.95
"2023-02-17 10:25:47",,2437.95
"2023-02-17 10:25:48",,2437.9
"2023-02-17 10:25:49",,2437.95
"2023-02-17 10:25:50",,2437.95
"2023-02-17 10:25:51",,2437.9
"2023-02-17 10:25:52",,2437.95
"2023-02-17 10:25:53",,2437.95
"2023-02-17 10:25:54",,2437.95
"2023-02-17 10:25:56",,2437.9
"2023-02-17 10:25:57",,2437.95
"2023-02-17 10:25:58",,2437.9
"2023-02-17 10:25:59",,2437.95
"2023-02-17 10:26:00",,2437.95
"2023-02-17 10:26:01",,2437.95
"2023-02-17 10:26:02",,2437.95
"2023-02-17 10:26:03",,2437.95
"2023-02-17 10:26:04",,2437.95
"2023-02-17 10:26:05",,2437.95
"2023-02-17 10:26:06",,2437.95
"2023-02-17 10:26:07",,2437.95
"2023-02-17 10:26:08",,2437.95
"2023-02-17 10:26:10",,2437.9
"2023-02-17 10:26:11",,2437.95
"2023-02-17 10:26:12",,2437.9
"2023-02-17 10:26:13",,2437.9
"2023-02-17 10:26:14",,2437.95
"2023-02-17 10:26:15",,2437.9
"2023-02-17 10:26:16",,2437.9
"2023-02-17 10:26:17",,2437.9
"2023-02-17 10:26:18",,2437.9
"2023-02-17 10:26:19",,2437.95
"2023-02-17 10:26:21",,2437.9
"2023-02-17 10:26:22",,2437.9
"2023-02-17 10:26:23",,2437.9
"2023-02-17 10:26:24",,2437.9
"2023-02-17 10:26:25",,2437.95
"2023-02-17 10:26:26",,2439
"2023-02-17 10:26:27",,2439
"2023-02-17 10:26:28",,2439.2
"2023-02-17 10:26:29",,2439.2
"2023-02-17 10:26:30",,2439.2
"2023-02-17 10:26:31",,2438.65
"2023-02-17 10:26:32",,2438.9
"2023-02-17 10:26:34",,2439.4
"2023-02-17 10:26:35",,2438.9
"2023-02-17 10:26:36",,2439.3
"2023-02-17 10:26:37",,2439
"2023-02-17 10:26:38",,2439.5
"2023-02-17 10:26:39",,2439.4
"2023-02-17 10:26:40",,2438.9
"2023-02-17 10:26:41",,2439.3
"2023-02-17 10:26:43",,2439.15
"2023-02-17 10:26:44",,2439.15
"2023-02-17 10:26:45",,2439.6
"2023-02-17 10:26:46",,2439.05
"2023-02-17 10:26:47",,2439.65
"2023-02-17 10:26:48",,2439.65
"2023-02-17 10:26:49",,2439.8
"2023-02-17 10:26:50",,2439.85
"2023-02-17 10:26:51",,2439.1
"2023-02-17 10:26:52",,2439.85
"2023-02-17 10:26:53",,2439.85
"2023-02-17 10:26:54",,2439.8
"2023-02-17 10:26:55",,2439.7
"2023-02-17 10:26:56",,2439.5
"2023-02-17 10:26:57",,2440
"2023-02-17 10:26:59",,2440
"2023-02-17 10:27:00",,2440
"2023-02-17 10:27:01",,2439.4
"2023-02-17 10:27:02",,2439.45
"2023-02-17 10:27:03",,2439.65
"2023-02-17 10:27:04",,2440
"2023-02-17 10:27:05",,2439.7
"2023-02-17 10:27:07",,2440
"2023-02-17 10:27:08",,2440
"2023-02-17 10:27:09",,2440.4
"2023-02-17 10:27:10",,2440
"2023-02-17 10:27:11",,2440.7
"2023-02-17 10:27:13",,2440
"2023-02-17 10:27:14",,2439.9
"2023-02-17 10:27:15",,2439.9
"2023-02-17 10:27:16",,2439.85
"2023-02-17 10:27:17",,2439.65
"2023-02-17 10:27:18",,2439.6
"2023-02-17 10:27:19",,2439.55
"2023-02-17 10:27:20",,2439.35
"2023-02-17 10:27:21",,2439.8
"2023-02-17 10:27:22",,2440
"2023-02-17 10:27:23",,2440.05
"2023-02-17 10:27:24",,2439.85
"2023-02-17 10:27:25",,2440.55
"2023-02-17 10:27:26",,2439.8
"2023-02-17 10:27:27",,2440.25
"2023-02-17 10:27:28",,2440
"2023-02-17 10:27:29",,2440
"2023-02-17 10:27:30",,2439.95
"2023-02-17 10:27:31",,2439.95
"2023-02-17 10:27:33",,2439.5
"2023-02-17 10:27:34",,2439.5
"2023-02-17 10:27:35",,2440.2
"2023-02-17 10:27:36",,2439.5
"2023-02-17 10:27:37",,2439.15
"2023-02-17 10:27:38",,2439.2
"2023-02-17 10:27:39",,2439.45
"2023-02-17 10:27:40",,2439.45
"2023-02-17 10:27:41",,2439.45
"2023-02-17 10:27:42",,2439.3
"2023-02-17 10:27:43",,2439.25
"2023-02-17 10:27:44",,2439.2
"2023-02-17 10:27:45",,2439.15
"2023-02-17 10:27:46",,2439.2
"2023-02-17 10:27:47",,2439.2
"2023-02-17 10:27:48",,2438.7
"2023-02-17 10:27:50",,2438.4
"2023-02-17 10:27:51",,2438.75
"2023-02-17 10:27:52",,2438.75
"2023-02-17 10:27:53",,2438.85
"2023-02-17 10:27:54",,2438.85
"2023-02-17 10:27:55",,2438.8
"2023-02-17 10:27:56",,2438.8
"2023-02-17 10:27:57",,2438.75
"2023-02-17 10:27:58",,2438.6
"2023-02-17 10:27:59",,2438.6
"2023-02-17 10:28:00",,2438.6
"2023-02-17 10:28:01",,2438.4
"2023-02-17 10:28:02",,2438.4
"2023-02-17 10:28:03",,2438.45
"2023-02-17 10:28:04",,2438.45
"2023-02-17 10:28:05",,2438.45
"2023-02-17 10:28:06",,2438.4
"2023-02-17 10:28:07",,2438.4
"2023-02-17 10:28:08",,2438.4
